job_id,skill_abr,skill_name,title,listed_ym
3905883700,MNFC,Manufacturing,Construction Inspector,2024-04
3902370668,IT,Information Technology,Vertica Database Administrator,2024-04
3902367568,ENG,Engineering,Tech Lead Java H/F,2024-04
3902367568,IT,Information Technology,Tech Lead Java H/F,2024-04
3904514169,MGMT,Management,New Mexico Undergrad Entry Level Process Engineer,2024-04
3904514169,MNFC,Manufacturing,New Mexico Undergrad Entry Level Process Engineer,2024-04
3904511239,TRNG,Training,BBW Asst Mgr-BOYNTON BEACH MALL,2024-04
3904511239,MGMT,Management,BBW Asst Mgr-BOYNTON BEACH MALL,2024-04
3904511239,CUST,Customer Service,BBW Asst Mgr-BOYNTON BEACH MALL,2024-04
3905883338,IT,Information Technology,Senior Geospatial & Analytical Solutions,2024-04
3904515202,ACCT,Accounting/Auditing,Assistant Controller,2024-04
3904516166,HCPR,Health Care Provider,Behavioral Therapist,2024-04
3904516166,EDU,Education,Behavioral Therapist,2024-04
3905883897,QA,Quality Assurance,Senior Quality Assurance Specialist,2024-04
3905883897,ENG,Engineering,Senior Quality Assurance Specialist,2024-04
3905883897,OTHR,Other,Senior Quality Assurance Specialist,2024-04
3902367785,ADM,Administrative,Material Quality Specialist,2024-04
3904511263,MGMT,Management,Validation Technician,2024-04
3904511263,MNFC,Manufacturing,Validation Technician,2024-04
3904512264,ENG,Engineering,Cloud Analytics - Software Development Engineer,2024-04
3904512264,IT,Information Technology,Cloud Analytics - Software Development Engineer,2024-04
3905885337,FIN,Finance,"VP, Financial Consultant - Bellevue, WA",2024-04
3905885337,SALE,Sales,"VP, Financial Consultant - Bellevue, WA",2024-04
3904509950,ENG,Engineering,IT Product Engineering Software Developer,2024-04
3904509950,IT,Information Technology,IT Product Engineering Software Developer,2024-04
3905886026,FIN,Finance,Finance Manager,2024-04
3905886026,SALE,Sales,Finance Manager,2024-04
3902364783,MGMT,Management,Custodial Worker- Cabins,2024-04
3902364783,MNFC,Manufacturing,Custodial Worker- Cabins,2024-04
3902366763,CNSL,Consulting,Senior Workday Grants and Endowments Implementation Lead,2024-04
3902366763,IT,Information Technology,Senior Workday Grants and Endowments Implementation Lead,2024-04
3905884295,MGMT,Management,Kit Production Technician,2024-04
3905884295,MNFC,Manufacturing,Kit Production Technician,2024-04
3904513254,ENG,Engineering,Analog Mixed Signal IO Design Engineer,2024-04
3904513254,IT,Information Technology,Analog Mixed Signal IO Design Engineer,2024-04
3904508954,RSCH,Research,Graduate Internship - (MS/PhD),2024-04
3904508954,ANLS,Analyst,Graduate Internship - (MS/PhD),2024-04
3904508954,IT,Information Technology,Graduate Internship - (MS/PhD),2024-04
3904512461,ADM,Administrative,Legal Administrator,2024-04
3904512461,CUST,Customer Service,Legal Administrator,2024-04
3905886089,IT,Information Technology,"Unix Manager in Jersey City, NJ - 3 days a week onsite",2024-04
3905887127,SALE,Sales,Assistant Property Manager,2024-04
3905887127,MGMT,Management,Assistant Property Manager,2024-04
3905883584,MGMT,Management,"Heating, Ventilation, and Air Conditioning Estimator",2024-04
3905883584,MNFC,Manufacturing,"Heating, Ventilation, and Air Conditioning Estimator",2024-04
3902370681,OTHR,Other,"Director of Development, Rutgers Ernest Mario School of Pharmacy",2024-04
3902369709,ADVR,Advertising,"Art Director, Marketing - Lakeland",2024-04
3902369709,MRKT,Marketing,"Art Director, Marketing - Lakeland",2024-04
3905886009,ENG,Engineering,Salesforce Solution Architect,2024-04
3905886009,IT,Information Technology,Salesforce Solution Architect,2024-04
3904509908,SALE,Sales,BBW Sales Support-Cross Keys Commons,2024-04
3904509908,CUST,Customer Service,BBW Sales Support-Cross Keys Commons,2024-04
3905880719,OTHR,Other,Retail Cashier & Sales Floor Support - Shoes - Oakbrook Center,2024-04
3904507977,SALE,Sales,Sales Associate-HANES MALL II,2024-04
3904507977,CUST,Customer Service,Sales Associate-HANES MALL II,2024-04
3904513225,SALE,Sales,Sales Associate-Cleveland Towne Center,2024-04
3904513225,CUST,Customer Service,Sales Associate-Cleveland Towne Center,2024-04
3902370695,IT,Information Technology,Senior Solution Consultant - Workday Configuration,2024-04
3905886674,LGL,Legal,Corporate Legal Administrative Assistant (Global Law Firm),2024-04
3902371521,MGMT,Management,Organizational Change Management Specialist,2024-04
3902371521,PRJM,Project Management,Organizational Change Management Specialist,2024-04
3902371521,HR,Human Resources,Organizational Change Management Specialist,2024-04
3902365900,HCPR,Health Care Provider,RN-Inpatient Rehab - Full Time  Lafayette,2024-04
3902367604,SALE,Sales,Cabin Appearance Agents ( FT ANC Airport)),2024-04
3902367604,BD,Business Development,Cabin Appearance Agents ( FT ANC Airport)),2024-04
3902368730,IT,Information Technology,Senior Data Scientist for eComm Analytics,2024-04
3904508972,MGMT,Management,Forklift Operator - Warehouse Worker,2024-04
3904508972,MNFC,Manufacturing,Forklift Operator - Warehouse Worker,2024-04
3905881714,OTHR,Other,Retail Cashier & Sales Floor Support - South Loop Rack,2024-04
3902366890,IT,Information Technology,SAP CRM IPM (Intellectual Property Management) Consultant,2024-04
3902372039,IT,Information Technology,Principal Engineer-5G RAN Network and Technology,2024-04
3905880713,PRJM,Project Management,Senior Program Manager - Inbound Flow and Ordering Strategy - HYBRID,2024-04
3905880713,IT,Information Technology,Senior Program Manager - Inbound Flow and Ordering Strategy - HYBRID,2024-04
3904508957,ENG,Engineering,NM DMO Micro Contamination Engineer,2024-04
3904508957,IT,Information Technology,NM DMO Micro Contamination Engineer,2024-04
3902370693,FIN,Finance,Senior Client Service Associate - Wealth Management,2024-04
3902370693,OTHR,Other,Senior Client Service Associate - Wealth Management,2024-04
3904507978,SALE,Sales,Sales Associate-CROSSROADS PLAZA,2024-04
3904507978,CUST,Customer Service,Sales Associate-CROSSROADS PLAZA,2024-04
3904512275,MGMT,Management,Delivery Driver - Non CDL,2024-04
3904512275,MNFC,Manufacturing,Delivery Driver - Non CDL,2024-04
3905891105,DSGN,Design,Senior Digital Designer,2024-04
3905888292,FIN,Finance,Bank Capital Forecasting and Regulatory Reporting Manager,2024-04
3905888292,ANLS,Analyst,Bank Capital Forecasting and Regulatory Reporting Manager,2024-04
3905888292,WRT,Writing/Editing,Bank Capital Forecasting and Regulatory Reporting Manager,2024-04
3902369694,IT,Information Technology,Technical Trainer,2024-04
3904511467,IT,Information Technology,"Manager, IT Infrastructure",2024-04
3905881717,OTHR,Other,Customer Service Representative - Kenwood Towne Centre,2024-04
3902359407,DSGN,Design,Landscape Architect,2024-04
3902359407,ART,Art/Creative,Landscape Architect,2024-04
3902359407,IT,Information Technology,Landscape Architect,2024-04
3905883447,SALE,Sales,Retail Sales - Shoes - Scottsdale Fashion Square,2024-04
3905883447,BD,Business Development,Retail Sales - Shoes - Scottsdale Fashion Square,2024-04
3902369704,ACCT,Accounting/Auditing,Controls Applications,2024-04
3902369704,FIN,Finance,Controls Applications,2024-04
3904508973,MGMT,Management,Delivery Driver - Non CDL,2024-04
3904508973,MNFC,Manufacturing,Delivery Driver - Non CDL,2024-04
3905882588,IT,Information Technology,IT Operations Support Administrator,2024-04
3902369535,OTHR,Other,Full Time Security Escort 22.00/HR (Must Have Ability to Obtain TS/SCI),2024-04
3902369535,IT,Information Technology,Full Time Security Escort 22.00/HR (Must Have Ability to Obtain TS/SCI),2024-04
3902369535,MGMT,Management,Full Time Security Escort 22.00/HR (Must Have Ability to Obtain TS/SCI),2024-04
3902370704,ACCT,Accounting/Auditing,Collections Specialist,2024-04
3904514238,OTHR,Other,Fulfillment Specialist,2024-04
3904510313,ENG,Engineering,Facilities Electrical Engineer,2024-04
3904510313,IT,Information Technology,Facilities Electrical Engineer,2024-04
3902368539,ACCT,Accounting/Auditing,AP Specialist,2024-04
3902368539,FIN,Finance,AP Specialist,2024-04
3904511238,SALE,Sales,Sales Associate-The Commons at Holmdel,2024-04
3904511238,CUST,Customer Service,Sales Associate-The Commons at Holmdel,2024-04
3905885764,IT,Information Technology,Data Science Analyst - Full Time,2024-04
3905889067,ENG,Engineering,Engineering Manager,2024-04
3905889067,DSGN,Design,Engineering Manager,2024-04
3905889067,PRJM,Project Management,Engineering Manager,2024-04
3902366673,OTHR,Other,Full Time Security Escort - $22/hour Secret Clearance Required,2024-04
3902366673,IT,Information Technology,Full Time Security Escort - $22/hour Secret Clearance Required,2024-04
3902366673,MGMT,Management,Full Time Security Escort - $22/hour Secret Clearance Required,2024-04
3905887622,ENG,Engineering,Plant Continuous Improvement Manager,2024-04
3905887622,MNFC,Manufacturing,Plant Continuous Improvement Manager,2024-04
3904513274,MGMT,Management,Delivery Driver - Non CDL,2024-04
3904513274,MNFC,Manufacturing,Delivery Driver - Non CDL,2024-04
3904509935,ENG,Engineering,Memory Design Engineer,2024-04
3904509935,IT,Information Technology,Memory Design Engineer,2024-04
3904514229,OTHR,Other,Product Associate I,2024-04
3904098402,ACCT,Accounting/Auditing,Senior Tax Associate,2024-04
3902368535,MGMT,Management,Cargo Manager (ANC Airport Location),2024-04
3902368535,MNFC,Manufacturing,Cargo Manager (ANC Airport Location),2024-04
3905883496,PRJM,Project Management,"Project Manager II - Iron Mountain, MI",2024-04
3905883496,IT,Information Technology,"Project Manager II - Iron Mountain, MI",2024-04
3905887124,SALE,Sales,Interim Beauty Counter Manager - Estée Lauder - The Gardens,2024-04
3905887124,BD,Business Development,Interim Beauty Counter Manager - Estée Lauder - The Gardens,2024-04
3904507999,OTHR,Other,Capital Capacity Manager - Supply Chain Analyst,2024-04
3902372045,IT,Information Technology,[Remote] Sage Intacct Implementation Consultant,2024-04
3902364806,HR,Human Resources,Human Resources Manager,2024-04
3902364806,LGL,Legal,Human Resources Manager,2024-04
3905885893,IT,Information Technology,Senior Compliance Specialist,2024-04
3905888434,LGL,Legal,Patent Attorney,2024-04
3905888434,BD,Business Development,Patent Attorney,2024-04
3905888434,CNSL,Consulting,Patent Attorney,2024-04
3904514405,PRJM,Project Management,Senior Business Analyst,2024-04
3902364389,ADM,Administrative,Front Desk Receptionist,2024-04
3905884354,MGMT,Management,Asset Protection - Agent - Desert Ridge Marketplace Rack,2024-04
3905884354,MNFC,Manufacturing,Asset Protection - Agent - Desert Ridge Marketplace Rack,2024-04
3902366671,ACCT,Accounting/Auditing,Access Control ($25.46/hr) Secret Clearance Required,2024-04
3902366671,FIN,Finance,Access Control ($25.46/hr) Secret Clearance Required,2024-04
3905886216,MGMT,Management,Line Cook - Marketplace Café - Oak Park Mall,2024-04
3905886216,MNFC,Manufacturing,Line Cook - Marketplace Café - Oak Park Mall,2024-04
3904507979,TRNG,Training,BBW Supervisor-BOYNTON BEACH MALL,2024-04
3904507979,MGMT,Management,BBW Supervisor-BOYNTON BEACH MALL,2024-04
3904507979,CUST,Customer Service,BBW Supervisor-BOYNTON BEACH MALL,2024-04
3904514197,MGMT,Management,Deliver Driver-NONCDL/Helper,2024-04
3904514197,MNFC,Manufacturing,Deliver Driver-NONCDL/Helper,2024-04
3902370470,ENG,Engineering,Component Inspector,2024-04
3902370470,IT,Information Technology,Component Inspector,2024-04
3902366677,OTHR,Other,Full Time Security Escort - $24.94/hour Secret Clearance Required,2024-04
3902366677,IT,Information Technology,Full Time Security Escort - $24.94/hour Secret Clearance Required,2024-04
3902366677,MGMT,Management,Full Time Security Escort - $24.94/hour Secret Clearance Required,2024-04
3905885358,MGMT,Management,Asset Protection - Agent - Clovis Crossing Rack,2024-04
3905885358,MNFC,Manufacturing,Asset Protection - Agent - Clovis Crossing Rack,2024-04
3905880716,MGMT,Management,Asset Protection - Agent - Pinole Vista Crossing Rack,2024-04
3905880716,MNFC,Manufacturing,Asset Protection - Agent - Pinole Vista Crossing Rack,2024-04
3904508969,HCPR,Health Care Provider,Nursing Student Summer Extern - Main Operating Room/PACU,2024-04
3904513271,HCPR,Health Care Provider,Registered Nurse - 4E General Medical Unit- Days,2024-04
3904516271,SCI,Science,Principal/Sr Principal Biostatistician,2024-04
3904516271,OTHR,Other,Principal/Sr Principal Biostatistician,2024-04
3904516271,RSCH,Research,Principal/Sr Principal Biostatistician,2024-04
3904509994,MRKT,Marketing,Public Affairs Manager,2024-04
3904509994,PR,Public Relations,Public Affairs Manager,2024-04
3904509994,WRT,Writing/Editing,Public Affairs Manager,2024-04
3905890133,MRKT,Marketing,Events Assistant,2024-04
3905890133,CUST,Customer Service,Events Assistant,2024-04
3905890133,MGMT,Management,Events Assistant,2024-04
3904514223,MGMT,Management,Food Service Assistant,2024-04
3904514223,MNFC,Manufacturing,Food Service Assistant,2024-04
3902369613,ENG,Engineering,Field Equipment Technician,2024-04
3902369613,IT,Information Technology,Field Equipment Technician,2024-04
3902364948,MRKT,Marketing,Writer and Content Lead,2024-04
3902364948,PR,Public Relations,Writer and Content Lead,2024-04
3902364948,WRT,Writing/Editing,Writer and Content Lead,2024-04
3904515021,ACCT,Accounting/Auditing,Senior Accountant,2024-04
3904515021,FIN,Finance,Senior Accountant,2024-04
3905886866,MRKT,Marketing,Customer Service Representative,2024-04
3905886866,CUST,Customer Service,Customer Service Representative,2024-04
3905886866,MGMT,Management,Customer Service Representative,2024-04
3905889242,ADM,Administrative,Air and Ocean Export Agent,2024-04
3905889242,CUST,Customer Service,Air and Ocean Export Agent,2024-04
3905889242,SUPL,Supply Chain,Air and Ocean Export Agent,2024-04
3904509983,PRJM,Project Management,Operation Program Manager,2024-04
3904509983,IT,Information Technology,Operation Program Manager,2024-04
3902369778,ADM,Administrative,Administrative Coordinator,2024-04
3905886139,IT,Information Technology,Senior Systems Administrator,2024-04
3902372036,LGL,Legal,Legal Secretary,2024-04
3905885978,IT,Information Technology,"Sr. Mobile Application Security Engineer - 4 days onsite in Charlotte, NC. Locals only",2024-04
3904511317,OTHR,Other,Team Leader of Custodial Services,2024-04
3904513275,HCPR,Health Care Provider,Mental Health Assessment Specialist- Assessment and Referral - Days,2024-04
3905884459,FIN,Finance,Compliance Program Lead,2024-04
3905884459,SALE,Sales,Compliance Program Lead,2024-04
3902365933,HCPR,Health Care Provider,Occupational Health Nurse,2024-04
3905884888,IT,Information Technology,System Architect,2024-04
3905881813,SALE,Sales,"RV Sales Associate - Kissimmee, FL",2024-04
3905881813,BD,Business Development,"RV Sales Associate - Kissimmee, FL",2024-04
3905892011,ACCT,Accounting/Auditing,Revenue Cycle Auditor,2024-04
3905892011,HCPR,Health Care Provider,Revenue Cycle Auditor,2024-04
3904511285,HCPR,Health Care Provider,RN Patient Care Navigator - Medical Group Urology,2024-04
